Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Funding Account ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Submission ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Transaction Date,Current Dollar Amount,Constant Dollar Amount,aid_type_id,aid_type_name,activity_budget_amount,submission_activity_id
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4000581,Asia Foundation,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,165564,76,Office of Social Sector Dev. - HEALTH,Office of Social Sector Dev. - HEALTH,306-002,,,3,Disbursements,2006,01JUN2006,1188598,1729140,8,Project-type interventions - not Investment Related,.,27031
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4000581,Asia Foundation,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,165564,76,Office of Social Sector Dev. - HEALTH,Office of Social Sector Dev. - HEALTH,306-002,,,3,Disbursements,2006,01SEP2006,1395946,2030785,8,Project-type interventions - not Investment Related,.,27031
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,2,Obligations,2003,30SEP2003,4968195,7877225,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,2,Obligations,2004,30SEP2004,24100000,37300456,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,2,Obligations,2005,30SEP2005,6829100,10257515,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2004,30SEP2004,2809309,4348071,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2005,30SEP2005,19789652,29724657,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2006,01DEC2005,5865941,8533613,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2006,01MAR2006,7432392,10812444,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,2,Obligations,2003,30SEP2003,36576000,57992367,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,2,Obligations,2004,30SEP2004,18020065,27890317,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,2,Obligations,2005,30SEP2005,14000000,21028424,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2003,30SEP2003,1080653,1713409,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2004,30SEP2004,19601602,30338120,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2005,30SEP2005,29076631,43673980,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2006,01DEC2005,4386085,6380758,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2006,01MAR2006,5822283,8470100,8,Project-type interventions - not Investment Related,.,19701
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,20,ASIA,Bureau for Asia,3,NGO,5,NGO - United States,4001523,Management Sciences for Health,2,Health and Population,121,"Health, General",12110,Health policy and administrative management,3,Health,15,Other Public Health Threats,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,158238,76,Office of Social Sector Development - HEALTH,Office of Social Sector Development - HEALTH,306-002,,,3,Disbursements,2006,01JUN2006,8628811,12552961,8,Project-type interventions - not Investment Related,.,19701
